epoch,PSNR_metric,loss
262,24.264013,0.004547178265056573
263,24.288212,0.0045204966445453465
264,24.312227,0.004494209424592555
265,24.336063,0.0044683091109618545
266,24.359715,0.004442788704182021
267,24.383186,0.00441764056449756
268,24.406485,0.004392857910715975
269,24.429611,0.004368433321360499
270,24.452564,0.004344360364484601
271,24.47535,0.004320631764130667
272,24.497969,0.004297240520827472
273,24.520422,0.004274179766071029
274,24.542717,0.00425144299515523
275,24.564854,0.004229023586958647
276,24.586836,0.004206915109534748
277,24.608662,0.00418511098541785
278,24.630339,0.004163605161011219
279,24.651863,0.004142391160712577
280,24.673246,0.004121463090996258
281,24.694487,0.004100814621779136
282,24.715582,0.004080440339748748
283,24.736538,0.0040603342349641025
284,24.757362,0.004040490704937838
285,24.778051,0.004020903827040456
286,24.798603,0.004001568537205458
287,24.81903,0.003982479582191445
288,24.839334,0.003963631155784242
289,24.859512,0.003945018368540332
290,24.879562,0.003926636665710248
291,24.899498,0.003908480895916
292,24.919312,0.0038905458350200206
293,24.939013,0.0038728272484149784
294,24.958597,0.003855320581351407
295,24.978071,0.0038380210025934502
296,24.99743,0.0038209245540201664
297,25.016687,0.0038040267390897498
298,25.035837,0.003787323192227632
299,25.05488,0.003770810129935853
300,25.073822,0.0037544836959568784
301,25.092663,0.003738339990377426
302,25.111406,0.0037223745603114367
303,25.130053,0.003706584669998847
304,25.1486,0.0036909662885591388
305,25.167057,0.0036755159817403182
306,25.185413,0.003660230810055509
307,25.20369,0.003645106728072278
308,25.221869,0.003630141058238223
309,25.239962,0.0036153305845800787
310,25.25797,0.003600671741878614
311,25.275888,0.0035861622309312224
312,25.293732,0.0035717985301744193
313,25.311483,0.0035575782821979374
314,25.329155,0.0035434985475149006
315,25.346748,0.003529556794092059
316,25.364264,0.0035157503152731806
317,25.381695,0.003502076768199913
318,25.399055,0.0034885334462160245
319,25.416342,0.0034751178027363494
320,25.43355,0.0034618277568370104
321,25.450684,0.0034486610384192318
322,25.467745,0.003435615071794018
323,25.48474,0.0034226879943162203
324,25.501661,0.00340987769595813
325,25.518517,0.003397182110347785
326,25.535297,0.0033845992729766294
327,25.552011,0.003372126826434396
328,25.56866,0.0033597634319448844
329,25.585249,0.003347506804857403
330,25.601765,0.0033353553008055314
331,25.61822,0.0033233068679692224
332,25.634611,0.003311360123916529
333,25.650936,0.003299513176898472
334,25.667204,0.003287764237029478
335,25.683409,0.0032761122711235657
336,25.699558,0.0032645546889398247
337,25.715641,0.003253091112128459
338,25.731668,0.00324171940155793
339,25.747635,0.003230437869206071
340,25.763554,0.0032192455837503076
341,25.779408,0.003208141031791456
342,25.795204,0.0031971225689630955
343,25.810951,0.003186188914696686
344,25.826641,0.0031753389339428395
345,25.84228,0.003164571346133016
346,25.857859,0.003153884652419947
347,25.87339,0.00314327773230616
348,25.88887,0.003132749567157589
349,25.904295,0.003122298570815474
350,25.919672,0.003111923680990003
351,25.935001,0.003101623893599026
352,25.95028,0.003091398350079544
353,25.965506,0.00308124533330556
354,25.980682,0.003071164232096635
355,25.995815,0.003061153940507211
356,26.010902,0.003051213192520663
357,26.02594,0.0030413412168854848
358,26.04093,0.003031537067727186
359,26.055876,0.0030217994790291414
360,26.07078,0.003012127650436014
361,26.085636,0.0030025206215213984
362,26.100452,0.0029929774900665507
363,26.115223,0.0029834971646778286
364,26.129948,0.002974078932311386
365,26.144632,0.002964721847092733
366,26.159275,0.002955425239633769
367,26.173876,0.0029461882077157497
368,26.188438,0.002937009703600779
369,26.20296,0.0029278891015565023
370,26.217445,0.0029188255284680054
371,26.231882,0.0029098182421876118
372,26.246292,0.002900866384152323
373,26.260656,0.002891969241318293
374,26.274982,0.0028831259696744382
375,26.289276,0.00287433598714415
376,26.303526,0.0028655982605414465
377,26.317747,0.002856912207789719
378,26.331926,0.002848277596058324
379,26.346079,0.0028396927373250946
380,26.360188,0.002831157631590031
381,26.374264,0.002822671754984185
382,26.388313,0.002814233856042847
383,26.402325,0.0028058436437277123
384,26.416306,0.00279750041954685
385,26.430252,0.0027892033831449226
386,26.444168,0.002780952097964473
387,26.458052,0.0027727458073059097
388,26.471905,0.0027645838854368776
389,26.485733,0.0027564654155867174
390,26.499523,0.002748390645137988
391,26.513292,0.0027403583662817255
392,26.52703,0.0027323679241817445
393,26.54074,0.0027244189113844186
394,26.554422,0.002716510556638241
395,26.56808,0.0027086423797300085
396,26.581707,0.002700813944102265
397,26.59531,0.0026930245221592486
398,26.608889,0.0026852735900320113
399,26.622442,0.0026775606238516048
400,26.635967,0.0026698848960222676
401,26.649473,0.002662246042746119
402,26.662956,0.002654643394635059
403,26.676416,0.0026470763550605625
404,26.68985,0.0026395448512630537
405,26.703264,0.002632047631777823
406,26.716663,0.0026245845801895484
407,26.73004,0.0026171550271101296
408,26.74339,0.0026097584632225335
409,26.756731,0.002602394495625049
410,26.770042,0.002595062309410423
411,26.78335,0.0025877618609229103
412,26.796635,0.0025804919423535466
413,26.8099,0.0025732523790793493
414,26.823149,0.002566042443504557
415,26.836386,0.002558861844590865
416,26.849607,0.002551710102125071
417,26.862816,0.0025445868814131245
418,26.876013,0.0025374909600941464
419,26.889194,0.002530422148993239
420,26.902365,0.0025233798660337925
421,26.915524,0.002516363500035368
422,26.92868,0.0025093727599596605
423,26.941822,0.002502406743587926
424,26.954956,0.0024954651307780296
425,26.96808,0.002488547397661023
426,26.981197,0.0024816529621602967
427,26.994312,0.002474780863849446
428,27.007421,0.002467930971761234
429,27.020527,0.002461102674715221
430,27.033627,0.002454295172356069
431,27.046726,0.0024475080281263217
432,27.059826,0.0024407406890532
433,27.072922,0.0024339926458196715
434,27.086018,0.0024272630835184827
435,27.099117,0.002420551289105788
436,27.11222,0.0024138565931934863
437,27.125324,0.002407178901194129
438,27.138432,0.002400517085334286
439,27.151546,0.0023938709928188473
440,27.164665,0.0023872392557677813
441,27.177792,0.002380621648626402
442,27.190931,0.0023740174510749057
443,27.204071,0.0023674257972743362
444,27.21723,0.0023608464034623466
445,27.2304,0.002354278549319133
446,27.243582,0.002347721077967435
447,27.256777,0.002341173450986389
448,27.269985,0.0023346348825725727
449,27.283213,0.002328104899788741
450,27.296452,0.002321582433069125
451,27.309717,0.002315066631126683
452,27.322996,0.002308557006472256
453,27.336298,0.002302052278537303
454,27.349623,0.002295551654242445
455,27.36297,0.002289054602442775
456,27.376345,0.0022825599371572025
457,27.38974,0.0022760666761314496
458,27.403168,0.002269573844387196
459,27.416624,0.00226308037963463
460,27.43011,0.002256585212307982
461,27.443626,0.002250087018182967
462,27.457176,0.0022435850114561617
463,27.470764,0.0022370776132447645
464,27.484392,0.0022305638340185396
465,27.498055,0.00222404195665149
466,27.511765,0.0022175108024384826
467,27.52551,0.002210968676081393
468,27.539305,0.0022044139332138
469,27.553152,0.002197845111368224
470,27.567043,0.0021912601878284477
471,27.580996,0.002184657503676135
472,27.595001,0.0021780345487059094
473,27.609066,0.0021713895475841127
474,27.623198,0.0021647199100698344
475,27.637392,0.0021580233951681294
476,27.651659,0.002151297048840206
477,27.666008,0.002144538135326002
478,27.680433,0.002137743584171403
479,27.694944,0.0021309101502993144
480,27.709553,0.0021240339629002847
481,27.72425,0.002117111907864455
482,27.739063,0.0021101391830598004
483,27.753983,0.0021031117867096327
484,27.769022,0.0020960246765753254
485,27.784191,0.0020888727231067605
486,27.7995,0.002081650723994244
487,27.814959,0.0020743526256410405
488,27.830574,0.002066971755994018
489,27.846367,0.002059501246549189
490,27.862345,0.0020519336103461683
491,27.878521,0.0020442608729354106
492,27.894918,0.002036474397755228
493,27.91155,0.0020285648279241286
494,27.928434,0.0020205216424074024
495,27.945597,0.0020123342037550174
496,27.963053,0.002003991052333731
497,27.98084,0.0019954791787313297
498,27.998978,0.0019867851442540996
499,28.0175,0.001977895008167252
500,28.036434,0.001968793490959797
501,28.05583,0.001959464258106891
502,28.075718,0.0019498907422530465
503,28.09614,0.0019400554592721164
504,28.117153,0.0019299407067592256
505,28.138798,0.0019195283748558722
506,28.161137,0.0019088007975369692
507,28.184227,0.001897741443826817
508,28.20812,0.0018863348304876126
509,28.23289,0.0018745686538750306
510,28.258587,0.0018624337972141802
511,28.28528,0.001849926367867738
512,28.313013,0.0018370488396612927
513,28.341845,0.0018238115444546565
514,28.371798,0.001810234687582124
515,28.402884,0.001796349162759725
516,28.435093,0.0017821967630879954
517,28.468391,0.0017678319491096772
518,28.502705,0.0017533193313283846
519,28.537926,0.0017387350526405498
520,28.573923,0.0017241627210751176
521,28.610516,0.0017096921801567078
522,28.647505,0.001695417071459815
523,28.684666,0.0016814299742691219
524,28.721764,0.0016678180982125923
525,28.75855,0.001654659390624147
526,28.79477,0.0016420164974988438
527,28.830175,0.001629932456125971
528,28.86457,0.0016184266496566124
529,28.897793,0.0016074928062153049
530,28.929796,0.0015971003085724078
531,28.960594,0.0015872043222771026
532,28.990253,0.0015777535809320398
533,29.018885,0.0015686998813180253
534,29.046562,0.0015599988473695703
535,29.073393,0.001551611589093227
536,29.099451,0.0015435044042533264
537,29.124813,0.0015356479634647258
538,29.149555,0.0015280160805559717
539,29.173727,0.001520587771665305
540,29.197393,0.0015133439883356914
541,29.220592,0.0015062690217746422
542,29.243366,0.0014993488221080042
543,29.265747,0.001492571180278901
544,29.287773,0.001485925640736241
545,29.309465,0.0014794023663853295
546,29.330845,0.001472993433708325
547,29.351936,0.0014666908391518518
548,29.372759,0.0014604878888349049
549,29.393328,0.0014543782963301055
550,29.413658,0.0014483566701528616
551,29.433765,0.0014424177497858182
552,29.453665,0.0014365566603373736
553,29.473368,0.0014307693054433912
554,29.492884,0.001425051646947395
555,29.512224,0.0014193999813869596
556,29.531397,0.0014138107799226418
557,29.550419,0.0014082815177971497
558,29.569284,0.0014028084697201848
559,29.588018,0.0013973895547678694
560,29.606619,0.0013920221317675896
561,29.625086,0.001386703755997587
562,29.64344,0.0013814324556733482
563,29.66168,0.0013762063390458934
564,29.679811,0.0013710231069126166
565,29.697845,0.0013658813477377407
566,29.71578,0.00136077943170676
567,29.733622,0.001355715619865805
568,29.751379,0.0013506887189578265
569,29.769053,0.001345697273791302
570,29.786652,0.001340740200248547
571,29.80417,0.0013358162104850635
572,29.821615,0.0013309240093803965
573,29.838999,0.0013260628038551658
574,29.856316,0.0013212314224801958
575,29.873571,0.0013164293632144108
576,29.89077,0.001311655061726924
577,29.90791,0.0013069082851870917
578,29.924997,0.0013021881459280849
579,29.942032,0.0012974938363186084
580,29.959024,0.001292824665142689
581,29.975967,0.0012881798029411584
582,29.992865,0.0012835587331210263
583,30.009718,0.001278961201023776
584,30.026539,0.0012743861516355537
585,30.043314,0.0012698331993306056
586,30.060057,0.0012653019002755173
587,30.076765,0.0012607919343281537
588,30.093437,0.0012563026248244569
589,30.110079,0.0012518334697233513
590,30.126698,0.0012473839815356769
591,30.143286,0.0012429540656739846
592,30.159838,0.0012385428672132548
593,30.176373,0.0012341502369963564
594,30.192879,0.00122977605133201
595,30.209368,0.0012254197463335004
596,30.225834,0.0012210807435621973
597,30.242281,0.0012167588829470333
598,30.258703,0.001212453735206509
599,30.275114,0.0012081653221684974
600,30.291508,0.0012038928689435124
601,30.307888,0.001199636360979639
602,30.324255,0.0011953951652685646
603,30.340609,0.001191169212688692
604,30.356949,0.0011869581539940555
605,30.373283,0.0011827621528937016
606,30.38961,0.0011785802998929285
607,30.405926,0.0011744124312826898
608,30.42224,0.0011702583469741512
609,30.438549,0.0011661179923976306
610,30.454853,0.0011619908254942857
611,30.47115,0.0011578768062463496
612,30.487452,0.0011537754216988105
613,30.503748,0.0011496866900415625
614,30.520052,0.0011456102547526825
615,30.536354,0.0011415457556722686
616,30.55266,0.0011374931564205326
617,30.568966,0.0011334520422678906
618,30.585281,0.0011294222131255083
619,30.6016,0.0011254035380261485
620,30.617928,0.001121395926020341
621,30.63426,0.0011173989878443535
622,30.650595,0.0011134125852549914
623,30.666939,0.001109436710976297
624,30.683289,0.0011054713431803975
625,30.699644,0.0011015160525857937
626,30.71601,0.001097570904676104
627,30.732376,0.001093636208679527
628,30.748749,0.0010897120046138298
629,30.765123,0.001085798106942093
630,30.7815,0.0010818943992489949
631,30.797876,0.0010780007323774043
632,30.814264,0.0010741175610746723
633,30.830652,0.0010702443432819564
634,30.847038,0.001066381224518409
635,30.863434,0.0010625278446241282
636,30.879835,0.0010586844546196517
637,30.896238,0.0010548504833423067
638,30.912651,0.0010510259271541145
639,30.929075,0.0010472107423993293
640,30.945496,0.0010434048854222056
641,30.961937,0.0010396080979262479
642,30.978382,0.0010358204199292231
643,30.994839,0.0010320420369680505
644,31.0113,0.0010282728144375142
645,31.027775,0.001024512715957826
646,31.044258,0.0010207616796833463
647,31.060751,0.0010170199784624856
648,31.077253,0.0010132875286217313
649,31.093761,0.0010095643810927868
650,31.110281,0.001005850874207681
651,31.126812,0.0010021467896876857
652,31.143345,0.0009984523712773807
653,31.159893,0.0009947676298907027
654,31.176441,0.000991092892945744
655,31.192999,0.0009874279967334587
656,31.209562,0.0009837734178290702
657,31.226131,0.0009801289561437443
658,31.242706,0.0009764951028046198
659,31.259281,0.000972871439444134
660,31.27587,0.0009692585445009172
661,31.29245,0.0009656565089244395
662,31.309038,0.0009620655691833235
663,31.325624,0.0009584856015862897
664,31.342215,0.0009549169735691976
665,31.358809,0.000951359688770026
666,31.375393,0.0009478141691943165
667,31.391981,0.0009442802584089804
668,31.408564,0.0009407581819687039
669,31.42515,0.0009372481326863635
670,31.441732,0.0009337501323898323
671,31.4583,0.0009302648832090199
672,31.474874,0.0009267917557735927
673,31.491436,0.0009233313903678209
674,31.507992,0.0009198838924930897
675,31.524544,0.0009164490511466283
676,31.541084,0.0009130272301263176
677,31.55762,0.0009096187786781229
678,31.574139,0.0009062234821612947
679,31.590654,0.000902841507922858
680,31.607155,0.000899473532626871
681,31.62364,0.0008961189232650213
682,31.640123,0.000892777978151571
683,31.656582,0.00088945124662132
684,31.673025,0.0008861382193572354
685,31.689463,0.0008828391728457063
686,31.705881,0.0008795547728368547
687,31.722284,0.000876284309924813
688,31.738672,0.000873028242494911
689,31.755032,0.0008697867924638558
690,31.771381,0.0008665596287755761
691,31.787714,0.0008633468787593301
692,31.804028,0.0008601491572335362
693,31.820316,0.0008569659548811615
694,31.83659,0.0008537975736544468
695,31.852839,0.0008506438607582822
696,31.869072,0.0008475049726257566
697,31.885277,0.0008443809601885732
698,31.901463,0.0008412721472268458
699,31.917624,0.0008381777552131098
700,31.93376,0.000835098595416639
701,31.949871,0.000832034376799129
702,31.965965,0.0008289848519780207
703,31.982029,0.0008259505339083262
704,31.99807,0.0008229310806200374
705,32.014088,0.0008199265976145398
706,32.030083,0.0008169367538357619
707,32.046043,0.0008139623860188294
708,32.061985,0.000811002537375316
709,32.0779,0.0008080576808424667
710,32.09378,0.0008051278564380482
711,32.109642,0.0008022123474802356
712,32.125473,0.0007993121034814976
713,32.14128,0.0007964265096234158
714,32.157055,0.0007935553621791769
715,32.172806,0.0007906990540504921
716,32.188526,0.0007878575161157642
717,32.204224,0.0007850303554732818
718,32.21989,0.000782217706728261
719,32.23553,0.0007794192933943123
720,32.251137,0.0007766356975480448
721,32.26672,0.0007738662861811463
722,32.282272,0.0007711109901720192
723,32.2978,0.0007683703624934424
724,32.313293,0.0007656435991520993
725,32.32876,0.0007629309184267186
726,32.3442,0.0007602321093145292
727,32.359608,0.0007575474155601114
728,32.374985,0.0007548767862317618
729,32.39034,0.000752219624700956
730,32.405663,0.0007495765858038794
731,32.420956,0.0007469471383956261
732,32.43622,0.000744331020541722
733,32.45145,0.0007417288215947337
734,32.466656,0.0007391399922198616
735,32.48183,0.0007365646233665757
736,32.496975,0.0007340024822042324
737,32.512093,0.0007314535068871919
738,32.52718,0.0007289176755875815
739,32.542236,0.0007263953739311546
740,32.557266,0.0007238859507197049
741,32.57226,0.0007213894787128083
742,32.58723,0.0007189059870142955
743,32.60217,0.0007164354246924631
744,32.617073,0.0007139776498661377
745,32.631954,0.0007115324915503152
746,32.6468,0.0007090999752108473
747,32.661617,0.000706680442817742
748,32.676403,0.0007042733814159874
749,32.691166,0.0007018787109700497
750,32.70589,0.0006994965297053568
751,32.720585,0.0006971268485358451
752,32.735252,0.0006947693691472523
753,32.749886,0.0006924243716639467
754,32.764492,0.0006900916268932633
755,32.779068,0.0006877707164676394
756,32.79361,0.0006854621933598537
757,32.808117,0.0006831660721218213
758,32.822594,0.0006808822035964113
759,32.83704,0.0006786100748286117
760,32.85146,0.0006763496858184226
761,32.865845,0.0006741017859894782
762,32.880188,0.0006718658805766609
763,32.894512,0.0006696415402984712
764,32.908802,0.0006674293254036456
765,32.92305,0.0006652291303907987
766,32.937267,0.0006630406533076894
767,32.951454,0.0006608640178455971
768,32.96561,0.0006586991694348399
769,32.97973,0.0006565461226273328
770,32.993816,0.0006544046373164747
771,33.007862,0.0006522753028548323
772,33.021877,0.0006501579919131473
773,33.035862,0.0006480521296907682
774,33.04981,0.0006459578180511016
775,33.06371,0.0006438754535338376
776,33.07759,0.0006418046905309893
777,33.091427,0.0006397456490958575
778,33.105225,0.0006376984674716368
779,33.118988,0.0006356628036883194
780,33.13272,0.0006336389160424005
781,33.1464,0.0006316267499641981
782,33.160053,0.0006296263782132883
783,33.17366,0.0006276374078879599
784,33.187237,0.0006256602537177969
785,33.20077,0.0006236948120204033
786,33.21427,0.0006217408772499766
787,33.227726,0.0006197986313054571
788,33.24114,0.0006178681360324845
789,33.254517,0.0006159491458674893
790,33.267845,0.0006140419936855324
791,33.28114,0.0006121463520685211
792,33.29439,0.0006102621882746462
793,33.307602,0.0006083896641939646
794,33.320774,0.0006065285015210975
795,33.3339,0.0006046794733265415
796,33.346985,0.0006028418283676729
797,33.360023,0.0006010156012052903
798,33.373024,0.0005992010119371116
799,33.38597,0.0005973982242721831
800,33.398884,0.0005956065724603832
801,33.41175,0.0005938262838753872
802,33.424576,0.0005920576077187434
803,33.43736,0.0005903003930143313
804,33.450096,0.0005885542086616624
805,33.46278,0.0005868198204552755
806,33.475433,0.0005850967772857985
807,33.48803,0.0005833851264469558
808,33.500584,0.0005816846405650722
809,33.5131,0.0005799951650260482
810,33.525562,0.0005783170272479765
811,33.537983,0.0005766503272752743
812,33.550354,0.0005749945521529298
813,33.562687,0.0005733497073379112
814,33.574966,0.0005717162293876754
815,33.587204,0.0005700936744688079
816,33.59939,0.000568482206290355
817,33.611534,0.0005668815610988531
818,33.623634,0.0005652915788232349
819,33.63568,0.0005637128833768656
820,33.647686,0.0005621447271551006
821,33.659653,0.0005605871810985263
822,33.67156,0.0005590405417024158
823,33.683426,0.0005575043414864922
824,33.695244,0.0005559787841775687
825,33.707016,0.0005544639097934123
826,33.718754,0.0005529591617232654
827,33.73043,0.0005514648764801677
828,33.74207,0.0005499807884916663
829,33.75366,0.0005485072178998962
830,33.765205,0.0005470435662573436
831,33.7767,0.0005455904247355647
832,33.788155,0.0005441472512757173
833,33.799557,0.0005427142259577522
834,33.81091,0.0005412912360043265
835,33.822227,0.0005398779776442097
836,33.833492,0.0005384746982599609
837,33.84471,0.0005370811486500315
838,33.85589,0.0005356972051231423
839,33.86702,0.0005343227931007277
840,33.878113,0.0005329580399120459
841,33.889145,0.0005316033093549777
842,33.90014,0.0005302578101691324
843,33.91109,0.000528921753357281
844,33.921993,0.0005275949915812816
845,33.932854,0.0005262772847345332
846,33.943665,0.0005249691312201321
